estudiante_id,nombre,genero,programa_academico,edad,puntaje_saber11,promedio_acumulado,materias_reprobadas,departamento_origen,estrato_socioeconomico,tipo_colegio,ingreso_familiar,desertor
9339,Estudiante Real 8339,FEMENINO,ESPECIALIZACION EN OTORRINOLARINGOLOGIA Y CIRUGIA DE CABEZA Y CUELLO,24,316.18592406088976,3.5046502203255385,0,ANTIOQUIA,1,OFICIAL,3304543.1757992897,0
9340,Estudiante Real 8340,FEMENINO,ESPECIALIZACION EN OTORRINOLARINGOLOGIA Y CIRUGIA DE CABEZA Y CUELLO,28,264.22083460499306,2.5288480135835893,0,ANTIOQUIA,1,NO OFICIAL,1595103.5938867873,0
9341,Estudiante Real 8341,MASCULINO,ESPECIALIZACION EN OTORRINOLARINGOLOGIA Y CIRUGIA DE CABEZA Y CUELLO,17,329.50451203021106,2.55416871928793,1,ANTIOQUIA,4,OFICIAL,1782105.5263082953,0
9342,Estudiante Real 8342,MASCULINO,ESPECIALIZACION EN OTORRINOLARINGOLOGIA Y CIRUGIA DE CABEZA Y CUELLO,27,363.52068124679056,3.551491083478566,1,ANTIOQUIA,3,NO OFICIAL,2126811.5680001327,0
9343,Estudiante Real 8343,MASCULINO,ESPECIALIZACION EN OTORRINOLARINGOLOGIA Y CIRUGIA DE CABEZA Y CUELLO,28,280.8274298734927,3.8029814694729605,1,ANTIOQUIA,2,NO OFICIAL,1526726.0015209566,0
9344,Estudiante Real 8344,FEMENINO,ESPECIALIZACION EN OTORRINOLARINGOLOGIA Y CIRUGIA DE CABEZA Y CUELLO,26,284.82106653629955,4.441007821428261,0,ANTIOQUIA,2,NO OFICIAL,1537757.7653484764,0
9345,Estudiante Real 8345,MASCULINO,ESPECIALIZACION EN OTORRINOLARINGOLOGIA Y CIRUGIA DE CABEZA Y CUELLO,20,280.52608847470447,3.2739773766334053,1,ANTIOQUIA,4,NO OFICIAL,2508321.8385149385,0
9346,Estudiante Real 8346,FEMENINO,ESPECIALIZACION EN OTORRINOLARINGOLOGIA Y CIRUGIA DE CABEZA Y CUELLO,27,266.9631240475244,3.9988950839678417,0,ANTIOQUIA,2,OFICIAL,2698223.1802952816,0
9347,Estudiante Real 8347,FEMENINO,ESPECIALIZACION EN OTORRINOLARINGOLOGIA Y CIRUGIA DE CABEZA Y CUELLO,19,295.2765441725654,3.2426599555363076,1,ANTIOQUIA,1,NO OFICIAL,1184728.0525209932,0
9348,Estudiante Real 8348,MASCULINO,ESPECIALIZACION EN PATOLOGIA,17,346.7957685487554,3.3888712957888547,0,ANTIOQUIA,1,OFICIAL,2146725.1508870237,0
9349,Estudiante Real 8349,MASCULINO,ESPECIALIZACION EN PATOLOGIA,20,335.2305343480017,4.222601324371101,1,ANTIOQUIA,4,OFICIAL,2490466.319812614,0
9350,Estudiante Real 8350,MASCULINO,ESPECIALIZACION EN PATOLOGIA,28,299.2992612550695,3.368014301220631,0,ANTIOQUIA,1,OFICIAL,2997754.4395297184,0
9351,Estudiante Real 8351,FEMENINO,ESPECIALIZACION EN PATOLOGIA,26,304.51477838452774,3.9891430340920655,1,ANTIOQUIA,2,OFICIAL,739015.0595465845,0
9352,Estudiante Real 8352,MASCULINO,ESPECIALIZACION EN PATOLOGIA,24,255.83611148872944,3.461254208193973,1,ANTIOQUIA,2,OFICIAL,4491262.164433904,0
9353,Estudiante Real 8353,FEMENINO,ESPECIALIZACION EN PATOLOGIA,24,238.55993799539993,3.688559061486622,0,ANTIOQUIA,1,OFICIAL,1529187.5286840417,0
9354,Estudiante Real 8354,MASCULINO,ESPECIALIZACION EN PATOLOGIA,27,345.72992369107095,4.441934378501688,0,ANTIOQUIA,1,NO OFICIAL,1069772.2569957734,0
9355,Estudiante Real 8355,MASCULINO,ESPECIALIZACION EN PATOLOGIA,20,236.56150459327,4.426366250928506,0,ANTIOQUIA,1,NO OFICIAL,1992969.6794625865,0
9356,Estudiante Real 8356,MASCULINO,ESPECIALIZACION EN PATOLOGIA,24,279.08414799935986,3.072286107611284,0,ANTIOQUIA,2,NO OFICIAL,1842756.8083656365,0
9357,Estudiante Real 8357,MASCULINO,ESPECIALIZACION EN PATOLOGIA,29,341.34553746957465,3.9656606424913763,0,ANTIOQUIA,1,NO OFICIAL,2478395.8308687755,0
9358,Estudiante Real 8358,FEMENINO,ESPECIALIZACION EN PATOLOGIA,19,282.0575534900553,3.0498858753941795,1,ANTIOQUIA,4,NO OFICIAL,2614579.896008988,0
9359,Estudiante Real 8359,FEMENINO,ESPECIALIZACION EN PATOLOGIA,28,328.27500104137846,3.914081940239195,1,ANTIOQUIA,4,NO OFICIAL,3737842.666158376,0
9360,Estudiante Real 8360,FEMENINO,ESPECIALIZACION EN PATOLOGIA,29,302.2317495533886,2.9286910931122314,0,ANTIOQUIA,3,OFICIAL,803480.6820336035,1
9361,Estudiante Real 8361,FEMENINO,ESPECIALIZACION EN PATOLOGIA,18,294.0254602367874,3.370590423427062,1,ANTIOQUIA,2,OFICIAL,3527741.4696845077,0
9362,Estudiante Real 8362,MASCULINO,ESPECIALIZACION EN PATOLOGIA,24,307.4329076798792,3.4126419768075373,0,ANTIOQUIA,4,NO OFICIAL,3689112.6003695796,0
9363,Estudiante Real 8363,FEMENINO,ESPECIALIZACION EN PATOLOGIA,23,332.46349564331774,3.523861750507186,0,ANTIOQUIA,2,OFICIAL,2703097.7639699215,0
9364,Estudiante Real 8364,MASCULINO,ESPECIALIZACION EN PATOLOGIA,19,300.2641436395907,3.198936935458894,1,ANTIOQUIA,1,OFICIAL,1788450.7778647465,0
9365,Estudiante Real 8365,MASCULINO,ESPECIALIZACION EN PATOLOGIA,24,295.32409846734015,3.9498515252993034,0,ANTIOQUIA,1,OFICIAL,3055316.790437557,0
9366,Estudiante Real 8366,MASCULINO,ESPECIALIZACION EN PATOLOGIA,22,308.18228556573257,3.221435608757498,0,ANTIOQUIA,2,NO OFICIAL,3128404.8331604856,0
9367,Estudiante Real 8367,FEMENINO,ESPECIALIZACION EN PATOLOGIA,27,303.0181048870858,3.799165494176482,2,ANTIOQUIA,2,NO OFICIAL,1685592.654648544,0
9368,Estudiante Real 8368,MASCULINO,ESPECIALIZACION EN PATOLOGIA,21,264.0898425642451,3.174425416169859,0,ANTIOQUIA,2,NO OFICIAL,2914028.614366807,0
9369,Estudiante Real 8369,FEMENINO,ESPECIALIZACION EN PATOLOGIA,27,279.546707695162,2.811033184416482,0,ANTIOQUIA,2,OFICIAL,1012019.2768616743,1
9370,Estudiante Real 8370,MASCULINO,ESPECIALIZACION EN PATOLOGIA,26,324.16674265912485,3.4361644753956617,0,ANTIOQUIA,2,OFICIAL,2370959.300136346,0
9371,Estudiante Real 8371,MASCULINO,ESPECIALIZACION EN PATOLOGIA,19,305.63095466033445,3.1883602225124568,1,ANTIOQUIA,2,OFICIAL,1127020.0278215157,0
9372,Estudiante Real 8372,FEMENINO,ESPECIALIZACION EN PATOLOGIA,21,258.77214492978675,3.1767705766397363,1,ANTIOQUIA,3,NO OFICIAL,2459021.618298656,0
9373,Estudiante Real 8373,MASCULINO,ESPECIALIZACION EN PATOLOGIA,18,278.16797676882476,2.8148160938631537,2,ANTIOQUIA,1,NO OFICIAL,2439714.612914408,1
9374,Estudiante Real 8374,FEMENINO,ESPECIALIZACION EN PATOLOGIA,24,291.73902125662147,4.913438645297207,0,ANTIOQUIA,3,NO OFICIAL,2907651.2597638573,0
9375,Estudiante Real 8375,MASCULINO,ESPECIALIZACION EN PATOLOGIA,21,359.1417780756151,4.099666235079545,1,ANTIOQUIA,4,NO OFICIAL,3033367.506902227,0
9376,Estudiante Real 8376,MASCULINO,ESPECIALIZACION EN PATOLOGIA,21,347.0235758809472,3.678455261529981,1,ANTIOQUIA,3,NO OFICIAL,1902180.2722299523,0
9377,Estudiante Real 8377,FEMENINO,ESPECIALIZACION EN PATOLOGIA,28,242.47485818716586,3.783111912558343,0,ANTIOQUIA,2,OFICIAL,2388944.0356602496,0
9378,Estudiante Real 8378,FEMENINO,ESPECIALIZACION EN PATOLOGIA,26,259.0359878648757,3.099205764880001,0,ANTIOQUIA,2,NO OFICIAL,3277502.243334143,0
9379,Estudiante Real 8379,MASCULINO,ESPECIALIZACION EN PATOLOGIA,19,310.0430117086374,3.8732003101651324,0,ANTIOQUIA,2,NO OFICIAL,1119491.8053448903,0
9380,Estudiante Real 8380,FEMENINO,ESPECIALIZACION EN PATOLOGIA,17,252.48039988208322,3.066198389795615,0,ANTIOQUIA,1,OFICIAL,1396586.4149777936,0
9381,Estudiante Real 8381,MASCULINO,ESPECIALIZACION EN PATOLOGIA,19,325.29362259498396,3.621839859053614,0,ANTIOQUIA,2,NO OFICIAL,1940005.4168452392,0
9382,Estudiante Real 8382,FEMENINO,ESPECIALIZACION EN PATOLOGIA,24,317.67097507287724,4.172182287456999,0,ANTIOQUIA,2,OFICIAL,2848946.9968150523,0
9383,Estudiante Real 8383,FEMENINO,ESPECIALIZACION EN PATOLOGIA,23,272.4686910435899,3.5780920007164587,0,ANTIOQUIA,3,NO OFICIAL,961332.0076265328,0
9384,Estudiante Real 8384,FEMENINO,ESPECIALIZACION EN PATOLOGIA,28,321.00087275188804,4.376050834754895,1,ANTIOQUIA,2,NO OFICIAL,4201706.473327824,0
9385,Estudiante Real 8385,FEMENINO,ESPECIALIZACION EN PATOLOGIA,26,288.7131157638726,3.9799445184014406,0,ANTIOQUIA,1,OFICIAL,2830067.2561305184,0
9386,Estudiante Real 8386,MASCULINO,ESPECIALIZACION EN PATOLOGIA,18,286.64941218587336,4.303523594850447,0,ANTIOQUIA,1,NO OFICIAL,2994571.0572009534,0
9387,Estudiante Real 8387,MASCULINO,ESPECIALIZACION EN PATOLOGIA,20,373.28206534707584,3.856817633261265,2,ANTIOQUIA,4,NO OFICIAL,2064922.499390458,0
9388,Estudiante Real 8388,FEMENINO,ESPECIALIZACION EN PATOLOGIA,20,268.89674983007774,3.290123105173439,0,ANTIOQUIA,2,OFICIAL,1857552.1011005032,0
9389,Estudiante Real 8389,MASCULINO,ESPECIALIZACION EN PATOLOGIA,17,344.96126371453107,4.579213663045319,0,ANTIOQUIA,1,NO OFICIAL,1954475.0519867078,0
9390,Estudiante Real 8390,FEMENINO,ESPECIALIZACION EN PATOLOGIA,27,328.03934033185493,3.355779602105079,1,ANTIOQUIA,4,NO OFICIAL,2591959.3299593185,0
9391,Estudiante Real 8391,MASCULINO,ESPECIALIZACION EN PATOLOGIA,26,290.53351763024415,3.6475172533197675,0,ANTIOQUIA,2,NO OFICIAL,3904638.3450145577,0
9392,Estudiante Real 8392,FEMENINO,ESPECIALIZACION EN PATOLOGIA,20,241.74574308724988,3.7918375146046746,0,ANTIOQUIA,2,OFICIAL,2485269.167160089,0
9393,Estudiante Real 8393,FEMENINO,ESPECIALIZACION EN PATOLOGIA,17,318.45394104600246,4.169039120061736,0,ANTIOQUIA,2,NO OFICIAL,2144439.959237356,0
9394,Estudiante Real 8394,MASCULINO,ESPECIALIZACION EN PATOLOGIA,26,239.48538650555085,3.4537641553686815,1,ANTIOQUIA,3,NO OFICIAL,2008595.5998801612,0
9395,Estudiante Real 8395,FEMENINO,ESPECIALIZACION EN PATOLOGIA,21,289.09534379219525,3.0712540892003113,0,ANTIOQUIA,3,OFICIAL,2967507.611609508,0
9396,Estudiante Real 8396,MASCULINO,ESPECIALIZACION EN PATOLOGIA,25,273.18561871302967,3.8620179929898857,0,ANTIOQUIA,4,NO OFICIAL,1641099.802070319,0
9397,Estudiante Real 8397,FEMENINO,ESPECIALIZACION EN PATOLOGIA,20,334.5572805742854,3.5560340409103257,0,ANTIOQUIA,1,OFICIAL,2125979.486537939,0
9398,Estudiante Real 8398,FEMENINO,ESPECIALIZACION EN PATOLOGIA,19,342.3290839955225,3.6032042420113073,1,ANTIOQUIA,2,OFICIAL,2592044.1416270407,0
9399,Estudiante Real 8399,FEMENINO,ESPECIALIZACION EN PATOLOGIA,23,282.32032988196056,3.392063141816451,0,ANTIOQUIA,1,OFICIAL,1895555.0132964568,0
9400,Estudiante Real 8400,FEMENINO,ESPECIALIZACION EN PATOLOGIA,22,325.3263895777838,3.0635868185971633,0,ANTIOQUIA,2,NO OFICIAL,3565240.4448887627,0
9401,Estudiante Real 8401,FEMENINO,ESPECIALIZACION EN PATOLOGIA,23,318.6747648558245,3.2260895948492925,0,ANTIOQUIA,2,OFICIAL,916038.0523565141,0
9402,Estudiante Real 8402,FEMENINO,ESPECIALIZACION EN PEDAGOGIA,23,288.68051866974474,3.4977895315517324,0,ANTIOQUIA,2,OFICIAL,1142860.833930674,0
9403,Estudiante Real 8403,MASCULINO,ESPECIALIZACION EN PEDAGOGIA,19,332.09506431051443,3.220786960488572,1,ANTIOQUIA,3,OFICIAL,1827968.2666240016,0
9404,Estudiante Real 8404,FEMENINO,ESPECIALIZACION EN PEDAGOGIA,25,357.90332921485566,3.108645607128495,0,ANTIOQUIA,2,OFICIAL,2069320.7504939984,0
9405,Estudiante Real 8405,MASCULINO,ESPECIALIZACION EN PEDAGOGIA,21,355.3952136273108,4.360713679261865,0,ANTIOQUIA,2,NO OFICIAL,2006743.7304454355,0
9406,Estudiante Real 8406,MASCULINO,ESPECIALIZACION EN PEDAGOGIA,29,301.84724628977074,4.140248770967632,0,ANTIOQUIA,2,OFICIAL,2116886.413932402,0
9407,Estudiante Real 8407,MASCULINO,ESPECIALIZACION EN PEDAGOGIA,18,317.9632177990704,3.1703801990284592,0,ANTIOQUIA,3,OFICIAL,1020591.8958544548,0
9408,Estudiante Real 8408,MASCULINO,ESPECIALIZACION EN PEDAGOGIA,20,257.0232814283337,2.9921709877692795,0,ANTIOQUIA,3,NO OFICIAL,872876.2210485763,1
9409,Estudiante Real 8409,MASCULINO,ESPECIALIZACION EN PEDAGOGIA,18,302.22625136830834,4.115511569489561,0,ANTIOQUIA,2,OFICIAL,2752369.285173602,0
9410,Estudiante Real 8410,FEMENINO,ESPECIALIZACION EN PEDAGOGIA,25,273.95834389478927,3.670907804240528,0,ANTIOQUIA,3,OFICIAL,3093463.419784768,0
9411,Estudiante Real 8411,FEMENINO,ESPECIALIZACION EN PEDIATRIA,23,298.4499334391309,3.2671657440249575,0,ANTIOQUIA,1,OFICIAL,1409922.8156206936,0
9412,Estudiante Real 8412,MASCULINO,ESPECIALIZACION EN PEDIATRIA,26,291.55618261021414,4.12440050595377,0,ANTIOQUIA,2,OFICIAL,996484.6006021933,0
9413,Estudiante Real 8413,MASCULINO,ESPECIALIZACION EN PEDIATRIA,23,334.65009292901124,3.7167513318850203,0,ANTIOQUIA,1,NO OFICIAL,2459005.4584486056,0
9414,Estudiante Real 8414,MASCULINO,ESPECIALIZACION EN PEDIATRIA,18,296.5711169967783,4.3211704749090085,0,ANTIOQUIA,4,NO OFICIAL,1840719.0711129475,0
9415,Estudiante Real 8415,MASCULINO,ESPECIALIZACION EN PEDIATRIA,17,206.52863481744618,3.6978026722762958,0,ANTIOQUIA,2,OFICIAL,1503354.2550364812,0
9416,Estudiante Real 8416,MASCULINO,ESPECIALIZACION EN PEDIATRIA,27,246.48060124877514,3.3707422174971966,1,ANTIOQUIA,3,OFICIAL,1433925.7523142975,0
9417,Estudiante Real 8417,MASCULINO,ESPECIALIZACION EN PEDIATRIA,23,372.0949346873425,3.25888272911675,1,ANTIOQUIA,3,OFICIAL,688056.5489848418,0
9418,Estudiante Real 8418,MASCULINO,ESPECIALIZACION EN PEDIATRIA,18,191.1139271855908,3.655664564965978,0,ANTIOQUIA,2,OFICIAL,2239241.949023734,0
9419,Estudiante Real 8419,FEMENINO,ESPECIALIZACION EN PEDIATRIA,27,363.6039126497824,3.6093566054839017,1,ANTIOQUIA,1,NO OFICIAL,1823004.577609991,0
9420,Estudiante Real 8420,FEMENINO,ESPECIALIZACION EN PEDIATRIA,22,266.43196745479815,3.346045975968171,0,ANTIOQUIA,1,NO OFICIAL,2129843.0412715413,0
9421,Estudiante Real 8421,MASCULINO,ESPECIALIZACION EN PEDIATRIA,17,354.28369796290553,3.1049914718081424,1,ANTIOQUIA,4,OFICIAL,2669099.7703655837,0
9422,Estudiante Real 8422,FEMENINO,ESPECIALIZACION EN PEDIATRIA,29,322.4119971840746,3.2423787561230855,0,ANTIOQUIA,1,OFICIAL,1594172.2407412482,0
9423,Estudiante Real 8423,MASCULINO,ESPECIALIZACION EN PEDIATRIA,21,303.70693593490387,3.1083312140921735,0,ANTIOQUIA,2,OFICIAL,2932621.9368508207,0
9424,Estudiante Real 8424,FEMENINO,ESPECIALIZACION EN PEDIATRIA,22,231.73214838707844,3.742898875688857,0,ANTIOQUIA,3,OFICIAL,1563426.722121666,0
9425,Estudiante Real 8425,FEMENINO,ESPECIALIZACION EN PEDIATRIA,23,334.6989797353934,2.7805706627802116,0,ANTIOQUIA,1,OFICIAL,3771226.061417132,0
9426,Estudiante Real 8426,FEMENINO,ESPECIALIZACION EN PEDIATRIA,21,346.8524542369502,3.0670949517332753,1,ANTIOQUIA,2,NO OFICIAL,2496522.2482159007,0
9427,Estudiante Real 8427,MASCULINO,ESPECIALIZACION EN PEDIATRIA,24,301.16070382595177,3.2789444824873013,0,ANTIOQUIA,3,OFICIAL,1438487.4832528634,0
9428,Estudiante Real 8428,FEMENINO,ESPECIALIZACION EN PEDIATRIA,23,329.28293522971046,3.095976598835022,2,ANTIOQUIA,2,NO OFICIAL,674871.2713249816,1
9429,Estudiante Real 8429,MASCULINO,ESPECIALIZACION EN PEDIATRIA,18,346.17449733763226,3.8042444849827493,1,ANTIOQUIA,2,NO OFICIAL,1316499.2807507524,0
9430,Estudiante Real 8430,FEMENINO,ESPECIALIZACION EN PEDIATRIA,20,230.89860980065288,3.4568579801662955,0,ANTIOQUIA,1,NO OFICIAL,1951921.6223128012,0
9431,Estudiante Real 8431,MASCULINO,ESPECIALIZACION EN PEDIATRIA,23,289.01978248707576,3.750543408133904,0,ANTIOQUIA,2,OFICIAL,2559305.58605627,0
9432,Estudiante Real 8432,FEMENINO,ESPECIALIZACION EN PEDIATRIA,23,372.89735163505964,3.5776831463336802,0,ANTIOQUIA,2,OFICIAL,1237885.129023716,0
9433,Estudiante Real 8433,MASCULINO,ESPECIALIZACION EN PEDIATRIA,27,278.2130355498863,3.7991892989148877,0,ANTIOQUIA,2,NO OFICIAL,2967823.332843761,0
9434,Estudiante Real 8434,MASCULINO,ESPECIALIZACION EN PEDIATRIA,26,222.32772935128747,4.298082247562375,0,ANTIOQUIA,1,NO OFICIAL,1964011.4580769457,0
9435,Estudiante Real 8435,FEMENINO,ESPECIALIZACION EN PEDIATRIA,21,310.8613096615776,3.1309243858613782,0,ANTIOQUIA,3,OFICIAL,1553608.3968218723,0
9436,Estudiante Real 8436,MASCULINO,ESPECIALIZACION EN PEDIATRIA,18,308.91147662842195,4.180711774528715,1,ANTIOQUIA,1,OFICIAL,2609865.245912032,0
9437,Estudiante Real 8437,MASCULINO,ESPECIALIZACION EN PEDIATRIA,29,284.596898352305,4.0814216979495646,1,ANTIOQUIA,4,NO OFICIAL,1403952.9544713516,0
9438,Estudiante Real 8438,FEMENINO,ESPECIALIZACION EN PEDIATRIA,25,268.7097445905069,3.2127671932807,2,ANTIOQUIA,2,OFICIAL,1268115.456552579,1
9439,Estudiante Real 8439,MASCULINO,ESPECIALIZACION EN PEDIATRIA,20,301.01175690360907,4.182848755372302,0,ANTIOQUIA,1,OFICIAL,698031.399879906,0
9440,Estudiante Real 8440,MASCULINO,ESPECIALIZACION EN PEDIATRIA,29,344.346383990793,3.1605577127086506,0,ANTIOQUIA,2,NO OFICIAL,2105407.3211175343,0
9441,Estudiante Real 8441,FEMENINO,ESPECIALIZACION EN PEDIATRIA,24,274.34513525914474,3.4784310498686346,2,ANTIOQUIA,2,OFICIAL,3486823.363698994,0
9442,Estudiante Real 8442,FEMENINO,ESPECIALIZACION EN PEDIATRIA,29,373.9605474143251,3.471996934812279,1,ANTIOQUIA,3,NO OFICIAL,1961837.6306895616,0
9443,Estudiante Real 8443,FEMENINO,ESPECIALIZACION EN PEDIATRIA,20,249.23543454005267,3.363250514628434,0,ANTIOQUIA,3,OFICIAL,2360046.395183948,0
9444,Estudiante Real 8444,MASCULINO,ESPECIALIZACION EN PEDIATRIA,19,347.23148442988406,3.3702527226118715,0,ANTIOQUIA,1,NO OFICIAL,2482346.30809187,0
9445,Estudiante Real 8445,FEMENINO,ESPECIALIZACION EN PEDIATRIA,23,375.4329890048903,4.7146686932400055,1,ANTIOQUIA,2,NO OFICIAL,2844129.2384485085,0
9446,Estudiante Real 8446,MASCULINO,ESPECIALIZACION EN PEDIATRIA,28,315.6755013233916,3.6779122280959697,0,ANTIOQUIA,3,NO OFICIAL,1752204.1870078053,0
9447,Estudiante Real 8447,MASCULINO,ESPECIALIZACION EN PEDIATRIA,24,324.74792033075164,3.8736109865561548,2,ANTIOQUIA,2,OFICIAL,3948524.4080592464,1
9448,Estudiante Real 8448,MASCULINO,ESPECIALIZACION EN PEDIATRIA,28,350.715067710123,3.865441348232526,1,ANTIOQUIA,2,NO OFICIAL,2005353.8317987795,0
9449,Estudiante Real 8449,MASCULINO,ESPECIALIZACION EN PEDIATRIA,20,326.35497300839575,4.124371969500424,0,ANTIOQUIA,2,NO OFICIAL,314573.79095664,0
9450,Estudiante Real 8450,MASCULINO,ESPECIALIZACION EN PEDIATRIA,21,278.9449255057713,3.6890074562301205,1,ANTIOQUIA,3,NO OFICIAL,2838097.310891289,0
9451,Estudiante Real 8451,FEMENINO,ESPECIALIZACION EN PEDIATRIA,23,225.8679942303204,3.1712321687172915,1,ANTIOQUIA,3,NO OFICIAL,2638348.2544251285,0
9452,Estudiante Real 8452,FEMENINO,ESPECIALIZACION EN PEDIATRIA,27,240.69797704731158,3.645507069483688,0,ANTIOQUIA,1,OFICIAL,2302486.258934158,0
9453,Estudiante Real 8453,FEMENINO,ESPECIALIZACION EN PEDIATRIA,23,302.36901324869626,2.8515041133618704,0,ANTIOQUIA,2,NO OFICIAL,3463312.7861235337,1
9454,Estudiante Real 8454,MASCULINO,ESPECIALIZACION EN PEDIATRIA,19,268.55770012362285,4.024675440043648,2,ANTIOQUIA,1,NO OFICIAL,1261302.2212954257,1
9455,Estudiante Real 8455,MASCULINO,ESPECIALIZACION EN PEDIATRIA,28,291.7493892301328,3.2386659217048237,0,ANTIOQUIA,1,NO OFICIAL,3743950.605646943,0
9456,Estudiante Real 8456,MASCULINO,ESPECIALIZACION EN PEDIATRIA,27,274.4214517276166,4.638944524158791,1,ANTIOQUIA,2,OFICIAL,3500998.5055165244,0
9457,Estudiante Real 8457,FEMENINO,ESPECIALIZACION EN PEDIATRIA,18,341.96969934798,3.239318790339295,0,ANTIOQUIA,1,OFICIAL,865231.3257630162,0
9458,Estudiante Real 8458,MASCULINO,ESPECIALIZACION EN PEDIATRIA,26,267.49795776754496,3.3229558560663652,0,ANTIOQUIA,4,OFICIAL,2020343.5884579327,0
9459,Estudiante Real 8459,FEMENINO,ESPECIALIZACION EN PEDIATRIA,23,292.73824506541894,3.5868452281032224,1,ANTIOQUIA,2,OFICIAL,1471228.6007265295,0
9460,Estudiante Real 8460,MASCULINO,ESPECIALIZACION EN PEDIATRIA,26,274.5873735308591,3.6443901961078833,1,ANTIOQUIA,3,OFICIAL,2336479.244980936,0
9461,Estudiante Real 8461,FEMENINO,ESPECIALIZACION EN PEDIATRIA,24,340.8902426487726,3.6897616723163145,0,ANTIOQUIA,1,OFICIAL,3255650.241934112,0
9462,Estudiante Real 8462,FEMENINO,ESPECIALIZACION EN PEDIATRIA,20,332.38576676329774,3.6872236300810357,1,ANTIOQUIA,3,OFICIAL,3970042.7766068433,0
9463,Estudiante Real 8463,FEMENINO,ESPECIALIZACION EN PEDIATRIA,18,315.9294142515928,3.0622421730432774,1,ANTIOQUIA,2,NO OFICIAL,2152646.0295299925,0
9464,Estudiante Real 8464,MASCULINO,ESPECIALIZACION EN PEDIATRIA,23,323.8017119420572,3.817241741830363,0,ANTIOQUIA,1,OFICIAL,2929281.016118819,0
9465,Estudiante Real 8465,FEMENINO,ESPECIALIZACION EN PEDIATRIA,25,415.27519791915097,3.8921265544885637,0,ANTIOQUIA,2,OFICIAL,2475208.5421821033,0
9466,Estudiante Real 8466,FEMENINO,ESPECIALIZACION EN PERIODONCIA,19,288.1614179506661,4.228764406535128,1,ANTIOQUIA,4,NO OFICIAL,1976521.6771982946,0
9467,Estudiante Real 8467,MASCULINO,ESPECIALIZACION EN PERIODONCIA,26,332.8709697253393,3.3263128231519405,0,ANTIOQUIA,3,NO OFICIAL,2516108.1897039665,0
9468,Estudiante Real 8468,FEMENINO,ESPECIALIZACION EN PERIODONCIA,29,298.7697752402168,3.1697129886353324,2,ANTIOQUIA,1,NO OFICIAL,1272622.326267706,1
9469,Estudiante Real 8469,MASCULINO,ESPECIALIZACION EN PERIODONCIA,23,290.31892766789616,3.12586766648111,0,ANTIOQUIA,3,NO OFICIAL,2322371.0668768086,0
9470,Estudiante Real 8470,MASCULINO,ESPECIALIZACION EN PREPARACION Y EVALUACION DE PROYECTOS PRIVADOS,23,268.4422581566011,4.135582169992502,0,ANTIOQUIA,2,OFICIAL,1934319.1310329626,0
9471,Estudiante Real 8471,MASCULINO,ESPECIALIZACION EN PREPARACION Y EVALUACION DE PROYECTOS PRIVADOS,19,276.34716762774053,3.5846361220789587,0,ANTIOQUIA,3,NO OFICIAL,2916494.4878925756,0
9472,Estudiante Real 8472,MASCULINO,ESPECIALIZACION EN PREPARACION Y EVALUACION DE PROYECTOS PRIVADOS,26,368.4388257189375,3.4562724792307034,1,ANTIOQUIA,2,NO OFICIAL,3775919.915080226,0
9473,Estudiante Real 8473,FEMENINO,ESPECIALIZACION EN PREPARACION Y EVALUACION DE PROYECTOS PRIVADOS,28,335.452309765309,2.6475083764615284,1,ANTIOQUIA,3,OFICIAL,434369.0402892182,1
9474,Estudiante Real 8474,MASCULINO,ESPECIALIZACION EN PREPARACION Y EVALUACION DE PROYECTOS PRIVADOS,24,271.6049034183209,3.40800146313935,0,ANTIOQUIA,1,OFICIAL,3603685.1928871023,0
9475,Estudiante Real 8475,FEMENINO,ESPECIALIZACION EN PREPARACION Y EVALUACION DE PROYECTOS PRIVADOS,28,364.4418445962505,2.9100297405758218,2,ANTIOQUIA,2,NO OFICIAL,2668047.084708487,1
9476,Estudiante Real 8476,FEMENINO,ESPECIALIZACION EN PREPARACION Y EVALUACION DE PROYECTOS PRIVADOS,20,335.24281258262744,3.039439872969023,0,ANTIOQUIA,2,OFICIAL,562397.3654079075,0
9477,Estudiante Real 8477,FEMENINO,ESPECIALIZACION EN PREPARACION Y EVALUACION DE PROYECTOS PRIVADOS,21,329.48496340265035,3.1423253887288403,0,ANTIOQUIA,2,NO OFICIAL,2187097.6093163257,0
9478,Estudiante Real 8478,MASCULINO,ESPECIALIZACION EN PREPARACION Y EVALUACION DE PROYECTOS PRIVADOS,18,341.8315269055962,3.109040835590502,0,ANTIOQUIA,3,NO OFICIAL,128284.47839350555,0
9479,Estudiante Real 8479,MASCULINO,ESPECIALIZACION EN PREPARACION Y EVALUACION DE PROYECTOS PRIVADOS,19,282.4907601896316,3.617207054034154,1,ANTIOQUIA,2,NO OFICIAL,4397016.221980861,0
9480,Estudiante Real 8480,MASCULINO,ESPECIALIZACION EN PROBLEMAS DE LA INFANCIA Y DE LA ADOLESCENCIA,27,341.36435094615354,4.361482866231563,0,ANTIOQUIA,3,NO OFICIAL,1289875.1912764972,0
9481,Estudiante Real 8481,FEMENINO,ESPECIALIZACION EN PROBLEMAS DE LA INFANCIA Y DE LA ADOSLESCENCIA,24,277.456674353258,4.170400154646175,0,ANTIOQUIA,2,OFICIAL,2208113.054394683,0
